NO_OF_FRAMES	1500
NO_OF_CAMERAS	9
NO_OF_MARKERS	34
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-02-25, 17:53:28.174	353536.23455410
DATA_INCLUDED	3D
MARKER_NAMES	QY_LKNE	QY_RKNE	QY_RPSI	QY_LPSI	QY_RASI	QY_LASI	QY_LBHD	QY_RBHD	QY_LFHD	QY_RFHD	QY_RSHO	QY_LSHO	QY_RBAK	QY_T10	QY_RCLAV	QY_LCLAV	QY_RSTOM	QY_LSTOM	QY_RELB	QY_RWRA	QY_RWRE	QY_RFIN	QY_LWRA	QY_LWRE	QY_LFIN	QY_RIND	QY_RMID	QY_RRID	QY_RPID	QY_LIND	QY_LMID	QY_LRID	QY_LPID	QY_LELB
-72.020	124.131	364.121	-83.993	-124.975	360.787	-176.412	-90.322	969.255	-182.501	50.271	973.232	-103.629	-150.158	929.572	-69.740	139.894	945.466	-125.007	81.727	1509.736	-222.299	-36.489	1503.663	-27.188	-40.233	1554.738	-117.470	-117.354	1540.960	-157.553	-124.176	1340.365	-79.541	119.062	1322.587	-229.994	-64.971	1274.582	-207.349	8.466	1130.262	-34.376	-68.728	1246.313	-9.098	37.745	1225.942	11.514	-71.584	1100.735	26.808	41.215	1080.852	-92.381	-393.083	1272.699	32.925	-626.239	1301.950	-32.658	-627.978	1294.613	17.625	-671.153	1326.770	154.246	567.771	1222.278	74.491	595.981	1227.951	135.187	629.727	1252.695	30.437	-739.378	1345.322	-1.040	-751.393	1344.142	-28.333	-740.388	1335.474	-56.683	-717.716	1311.394	154.705	688.284	1257.232	137.030	693.417	1265.625	113.829	690.806	1260.947	80.265	668.145	1254.409	-14.485	370.504	1259.319
-72.026	124.122	364.138	-84.009	-124.986	360.781	-176.330	-90.292	969.278	-182.389	50.314	973.245	-103.563	-150.152	929.590	-69.624	139.854	945.422	-125.449	81.772	1509.816	-222.420	-36.748	1503.595	-27.291	-39.859	1554.770	-117.335	-117.309	1540.903	-157.548	-124.079	1340.411	-79.510	119.182	1322.577	-229.980	-64.888	1274.597	-207.266	8.527	1130.234	-34.299	-68.664	1246.382	-8.984	37.792	1225.957	11.612	-71.569	1100.782	26.885	41.192	1080.855	-92.450	-392.995	1272.782	32.810	-626.176	1302.072	-32.761	-627.939	1294.641	17.573	-671.141	1326.675	154.572	567.672	1221.867	74.865	595.932	1227.517	135.544	629.667	1252.241	30.063	-739.209	1345.617	-1.671	-751.158	1344.420	-28.761	-740.589	1334.864	-56.577	-717.977	1310.045	155.057	688.223	1256.489	137.408	693.354	1264.980	114.392	690.678	1259.977	80.717	668.108	1253.933	-14.211	370.534	1259.058
-72.049	124.109	364.125	-84.004	-124.969	360.816	-176.263	-90.258	969.308	-182.276	50.333	973.228	-103.517	-150.170	929.613	-69.491	139.806	945.419	-125.991	81.827	1509.870	-222.532	-37.014	1503.540	-27.420	-39.535	1554.782	-117.164	-117.263	1540.825	-157.543	-123.934	1340.434	-79.442	119.300	1322.532	-229.961	-64.786	1274.603	-207.179	8.610	1130.182	-34.239	-68.601	1246.444	-8.917	37.812	1225.989	11.649	-71.519	1100.813	27.008	41.225	1080.895	-92.471	-392.888	1272.856	32.706	-626.110	1302.196	-32.874	-627.882	1294.673	17.328	-671.087	1326.758	154.968	567.663	1221.394	75.232	595.856	1227.035	135.676	629.403	1251.739	29.640	-739.088	1345.915	-2.433	-750.999	1344.577	-29.110	-740.664	1334.213	-56.561	-718.251	1309.058	155.436	688.133	1255.875	137.782	693.311	1264.374	114.668	690.739	1259.639	81.228	667.948	1252.908	-13.950	370.514	1258.837
-72.044	124.085	364.093	-84.021	-124.969	360.774	-176.164	-90.251	969.311	-182.182	50.350	973.251	-103.483	-150.147	929.645	-69.309	139.773	945.355	-126.519	81.856	1509.970	-222.620	-37.309	1503.491	-27.543	-39.142	1554.851	-117.007	-117.199	1540.726	-157.543	-123.810	1340.484	-79.370	119.421	1322.494	-229.971	-64.663	1274.574	-207.132	8.666	1130.175	-34.178	-68.512	1246.464	-8.832	37.857	1226.022	11.734	-71.472	1100.860	27.092	41.240	1080.941	-92.512	-392.811	1272.929	32.604	-626.049	1302.295	-33.020	-627.805	1294.712	17.142	-671.060	1326.777	155.336	567.556	1221.000	75.623	595.764	1226.642	136.386	629.536	1251.148	29.110	-739.022	1346.132	-3.175	-750.955	1344.594	-29.453	-740.895	1333.522	-56.549	-718.562	1308.200	155.827	688.141	1255.375	138.169	693.329	1263.892	115.048	690.734	1259.102	81.562	667.971	1252.752	-13.685	370.513	1258.636
-72.039	124.075	364.092	-84.043	-125.005	360.771	-176.091	-90.263	969.371	-182.046	50.346	973.223	-103.383	-150.150	929.666	-69.163	139.739	945.326	-127.050	81.908	1510.078	-222.714	-37.603	1503.426	-27.776	-39.392	1554.758	-116.841	-117.142	1540.654	-157.544	-123.682	1340.493	-79.278	119.534	1322.483	-229.975	-64.517	1274.529	-207.049	8.757	1130.129	-34.127	-68.419	1246.543	-8.755	37.891	1226.050	11.785	-71.487	1100.894	27.197	41.216	1080.955	-92.523	-392.719	1273.002	32.515	-626.041	1302.442	-33.101	-627.746	1294.782	16.897	-671.040	1326.800	155.680	567.384	1220.588	75.982	595.677	1226.261	136.755	629.500	1250.776	28.535	-739.147	1346.256	-3.849	-751.049	1344.501	-29.794	-741.152	1332.972	-56.656	-718.580	1307.531	156.231	688.077	1254.823	138.552	693.262	1263.389	115.576	690.651	1258.260	82.001	667.932	1252.354	-13.404	370.498	1258.434
-72.022	124.042	364.090	-84.062	-125.039	360.787	-175.992	-90.240	969.369	-181.926	50.352	973.241	-103.291	-150.145	929.654	-69.016	139.706	945.337	-127.607	81.976	1510.199	-222.807	-37.910	1503.331	-27.888	-38.943	1554.825	-116.662	-117.101	1540.569	-157.560	-123.563	1340.525	-79.228	119.658	1322.438	-229.989	-64.430	1274.520	-206.963	8.795	1130.112	-34.081	-68.383	1246.604	-8.687	37.920	1226.086	11.868	-71.461	1100.957	27.363	41.232	1080.989	-92.526	-392.649	1273.078	32.408	-626.001	1302.581	-33.161	-627.668	1294.850	16.813	-671.089	1326.817	156.050	567.217	1220.234	76.355	595.584	1225.866	137.117	629.392	1250.370	27.714	-739.200	1346.263	-4.555	-750.940	1344.133	-30.160	-741.309	1332.321	-56.832	-718.686	1306.944	156.631	688.072	1254.278	138.871	693.148	1262.870	115.987	690.548	1257.712	82.464	667.908	1251.956	-13.170	370.503	1258.266
-72.024	123.995	364.087	-84.051	-125.073	360.815	-175.898	-90.249	969.393	-181.820	50.350	973.263	-103.240	-150.173	929.732	-68.863	139.667	945.315	-128.089	82.046	1510.307	-222.891	-38.169	1503.235	-28.036	-38.629	1554.843	-116.503	-117.022	1540.517	-157.559	-123.485	1340.558	-79.180	119.776	1322.464	-230.004	-64.286	1274.526	-206.887	8.847	1130.051	-34.028	-68.328	1246.645	-8.579	37.959	1226.162	11.947	-71.417	1101.040	27.464	41.222	1081.051	-92.509	-392.544	1273.160	32.308	-626.019	1302.774	-33.299	-627.551	1294.919	16.353	-671.193	1326.887	156.434	567.089	1219.876	76.764	595.460	1225.504	137.560	629.290	1249.837	27.306	-739.483	1345.945	-5.140	-751.127	1343.811	-30.578	-741.442	1331.811	-57.064	-718.575	1306.520	156.992	688.013	1253.666	139.265	692.994	1262.284	116.247	690.464	1257.453	82.869	667.823	1251.530	-12.929	370.493	1258.080
-72.007	123.977	364.083	-84.040	-125.097	360.847	-175.774	-90.241	969.417	-181.675	50.360	973.239	-103.090	-150.142	929.734	-68.743	139.638	945.341	-128.605	82.125	1510.381	-222.995	-38.380	1503.148	-28.164	-38.296	1554.893	-116.361	-116.953	1540.443	-157.585	-123.379	1340.620	-79.114	119.879	1322.524	-229.999	-64.250	1274.486	-206.832	8.874	1130.072	-33.984	-68.282	1246.741	-8.509	38.024	1226.221	12.010	-71.357	1101.111	27.584	41.251	1081.080	-92.486	-392.466	1273.240	32.224	-626.057	1302.966	-33.370	-627.437	1295.008	16.151	-671.314	1326.894	156.809	566.934	1219.575	77.138	595.329	1225.135	137.996	629.172	1249.386	26.884	-739.868	1345.430	-5.628	-751.325	1343.337	-30.957	-741.490	1331.411	-57.351	-718.403	1306.238	157.407	687.933	1253.191	139.663	692.970	1261.895	116.699	690.327	1257.017	83.354	667.633	1250.917	-12.734	370.455	1257.906
-71.990	123.958	364.081	-84.030	-125.071	360.858	-175.649	-90.249	969.434	-181.574	50.361	973.253	-103.003	-150.161	929.737	-68.609	139.598	945.298	-129.026	82.188	1510.436	-223.102	-38.555	1503.083	-28.291	-38.016	1554.898	-116.269	-116.830	1540.410	-157.574	-123.260	1340.632	-79.075	120.009	1322.526	-230.006	-64.098	1274.464	-206.774	8.928	1130.005	-33.929	-68.198	1246.800	-8.451	38.111	1226.252	12.048	-71.346	1101.133	27.652	41.281	1081.128	-92.459	-392.351	1273.334	32.095	-626.069	1303.139	-33.494	-627.341	1295.115	15.887	-671.481	1326.896	157.174	566.795	1219.242	77.532	595.217	1224.791	138.396	629.053	1249.028	26.568	-739.830	1344.754	-6.248	-751.303	1342.832	-31.238	-741.392	1330.977	-57.654	-718.226	1306.158	157.754	687.801	1252.608	140.056	692.884	1261.478	117.326	690.177	1256.288	83.810	667.551	1250.523	-12.522	370.436	1257.759
-71.932	123.941	364.049	-84.030	-125.086	360.836	-175.531	-90.254	969.467	-181.460	50.331	973.260	-102.860	-150.139	929.780	-68.507	139.571	945.279	-129.432	82.264	1510.437	-223.198	-38.686	1502.995	-28.418	-37.637	1554.937	-116.192	-116.724	1540.344	-157.588	-123.175	1340.656	-78.988	120.062	1322.524	-229.985	-64.053	1274.425	-206.702	8.970	1129.957	-33.870	-68.135	1246.828	-8.413	38.157	1226.308	12.145	-71.264	1101.215	27.726	41.322	1081.190	-92.407	-392.266	1273.408	31.982	-626.075	1303.297	-33.563	-627.231	1295.152	15.660	-671.613	1326.799	157.544	566.581	1218.805	77.941	595.112	1224.455	138.823	628.869	1248.665	26.159	-740.052	1344.339	-6.848	-751.455	1342.360	-31.577	-741.351	1330.776	-57.936	-718.067	1306.267	158.122	687.661	1252.214	140.465	692.735	1261.059	117.796	690.061	1255.924	84.300	667.418	1250.230	-12.231	370.395	1257.502
-71.875	123.907	364.004	-83.969	-125.071	360.783	-175.403	-90.268	969.467	-181.362	50.336	973.221	-102.752	-150.160	929.828	-68.401	139.565	945.272	-129.749	82.371	1510.455	-223.311	-38.799	1502.904	-28.580	-37.394	1554.921	-116.159	-116.606	1540.297	-157.585	-123.059	1340.672	-78.984	120.163	1322.520	-229.973	-63.966	1274.388	-206.644	8.992	1129.910	-33.831	-68.068	1246.905	-8.371	38.264	1226.324	12.239	-71.204	1101.269	27.761	41.373	1081.143	-92.345	-392.156	1273.480	31.899	-626.080	1303.412	-33.660	-627.087	1295.194	15.461	-671.720	1326.720	157.929	566.394	1218.447	78.340	594.952	1224.133	139.302	628.675	1248.295	25.700	-740.206	1343.961	-7.337	-751.565	1342.030	-31.815	-741.326	1330.738	-58.183	-717.859	1306.520	158.559	687.517	1251.788	140.856	692.525	1260.701	118.282	689.920	1255.599	84.783	667.261	1249.965	-12.021	370.387	1257.297
-71.824	123.893	363.997	-83.907	-125.094	360.740	-175.247	-90.276	969.464	-181.235	50.306	973.195	-102.576	-150.153	929.842	-68.294	139.541	945.228	-130.047	82.461	1510.428	-223.405	-38.820	1502.864	-28.737	-37.092	1554.952	-116.194	-116.444	1540.266	-157.583	-122.978	1340.717	-78.922	120.210	1322.581	-229.984	-63.908	1274.367	-206.590	8.984	1129.859	-33.747	-67.981	1246.961	-8.336	38.320	1226.353	12.324	-71.161	1101.276	27.834	41.454	1081.181	-92.274	-392.016	1273.612	31.746	-626.067	1303.535	-33.701	-626.929	1295.149	15.257	-671.818	1326.673	158.361	566.205	1218.101	78.776	594.819	1223.850	139.767	628.482	1247.929	25.269	-740.388	1343.640	-7.798	-751.635	1341.699	-31.849	-741.260	1330.642	-58.371	-717.558	1307.009	158.989	687.410	1251.444	141.316	692.350	1260.303	118.690	689.848	1255.540	85.274	667.162	1249.744	-11.749	370.314	1257.095
-71.792	123.885	364.031	-83.843	-125.077	360.746	-175.108	-90.302	969.460	-181.144	50.297	973.180	-102.394	-150.139	929.841	-68.192	139.534	945.218	-130.302	82.602	1510.436	-223.510	-38.800	1502.802	-28.837	-36.786	1554.987	-116.221	-116.319	1540.238	-157.630	-122.904	1340.772	-78.910	120.260	1322.578	-230.030	-63.878	1274.329	-206.589	9.009	1129.824	-33.702	-67.873	1247.024	-8.298	38.390	1226.400	12.379	-71.051	1101.426	27.887	41.510	1081.267	-92.160	-391.889	1273.701	31.656	-626.042	1303.651	-33.851	-626.763	1295.159	15.062	-671.836	1326.631	158.751	565.998	1217.782	79.210	594.672	1223.526	139.972	628.036	1247.727	24.912	-740.577	1343.411	-8.165	-751.570	1341.350	-31.917	-741.109	1330.760	-58.532	-717.359	1307.585	159.487	687.355	1251.139	141.774	692.165	1260.079	119.347	689.505	1254.855	85.949	666.943	1249.097	-11.559	370.284	1256.927
-71.735	123.875	363.967	-83.788	-125.074	360.759	-174.976	-90.340	969.464	-181.041	50.271	973.169	-102.222	-150.159	929.886	-68.123	139.498	945.224	-130.506	82.703	1510.413	-223.631	-38.756	1502.786	-28.969	-36.654	1554.965	-116.290	-116.179	1540.240	-157.651	-122.827	1340.774	-78.857	120.315	1322.650	-230.042	-63.835	1274.281	-206.526	8.956	1129.791	-33.722	-67.828	1247.109	-8.264	38.446	1226.459	12.453	-71.018	1101.477	27.909	41.563	1081.299	-92.033	-391.763	1273.781	31.534	-625.994	1303.832	-33.913	-626.566	1295.158	14.890	-671.840	1326.628	159.147	565.707	1217.423	79.649	594.517	1223.222	140.734	628.020	1247.344	24.587	-740.742	1343.254	-8.458	-751.597	1341.225	-31.859	-740.971	1330.970	-58.625	-717.090	1308.387	160.013	687.248	1250.806	142.247	691.960	1259.754	119.813	689.397	1254.833	86.416	666.842	1249.025	-11.384	370.266	1256.810
-71.665	123.867	364.015	-83.733	-125.070	360.744	-174.846	-90.369	969.439	-180.916	50.211	973.209	-102.045	-150.174	929.879	-68.046	139.501	945.242	-130.684	82.848	1510.357	-223.727	-38.667	1502.748	-29.098	-36.494	1554.974	-116.367	-116.030	1540.232	-157.717	-122.720	1340.768	-78.801	120.384	1322.676	-230.091	-63.810	1274.266	-206.474	8.956	1129.754	-33.710	-67.785	1247.150	-8.205	38.511	1226.525	12.525	-70.947	1101.536	27.965	41.625	1081.368	-91.940	-391.640	1273.872	31.441	-625.964	1303.977	-33.963	-626.411	1295.217	14.772	-671.814	1326.641	159.531	565.433	1217.095	80.085	594.321	1222.935	141.243	627.809	1247.007	24.274	-740.751	1343.068	-8.658	-751.557	1341.094	-31.725	-740.812	1331.285	-58.634	-716.856	1309.430	160.491	686.997	1250.297	142.835	691.781	1259.440	120.510	689.222	1254.148	86.977	666.654	1248.702	-11.140	370.219	1256.617
-71.622	123.896	364.076	-83.654	-125.061	360.756	-174.680	-90.410	969.419	-180.827	50.150	973.182	-101.876	-150.176	929.881	-67.980	139.487	945.259	-130.843	82.967	1510.272	-223.880	-38.565	1502.751	-29.207	-36.319	1554.925	-116.471	-115.881	1540.260	-157.763	-122.651	1340.801	-78.771	120.411	1322.724	-230.139	-63.819	1274.244	-206.424	8.924	1129.719	-33.682	-67.716	1247.224	-8.140	38.537	1226.586	12.674	-70.797	1101.503	28.039	41.637	1081.377	-91.858	-391.515	1274.005	31.396	-625.886	1304.165	-33.975	-626.225	1295.279	14.728	-671.807	1326.747	159.926	565.174	1216.765	80.546	594.228	1222.623	141.743	627.566	1246.605	24.117	-740.818	1343.023	-8.776	-751.528	1341.072	-31.496	-740.697	1331.726	-58.542	-716.614	1310.728	161.066	686.722	1249.794	143.427	691.540	1259.052	121.074	689.059	1253.799	87.528	666.527	1248.406	-10.945	370.191	1256.456
-71.604	123.943	364.049	-83.593	-125.057	360.741	-174.535	-90.459	969.418	-180.746	50.109	973.145	-101.681	-150.178	929.864	-67.924	139.485	945.261	-130.976	83.119	1510.190	-223.984	-38.448	1502.749	-29.338	-36.143	1554.911	-116.590	-115.719	1540.291	-157.815	-122.585	1340.829	-78.769	120.455	1322.772	-230.181	-63.775	1274.206	-206.361	8.933	1129.641	-33.648	-67.655	1247.269	-8.119	38.578	1226.691	12.626	-70.821	1101.663	28.088	41.696	1081.442	-91.782	-391.418	1274.090	31.372	-625.806	1304.392	-33.957	-626.090	1295.439	14.549	-671.732	1326.961	160.369	564.982	1216.451	80.948	594.054	1222.332	142.251	627.353	1246.250	24.071	-740.851	1343.009	-8.865	-751.571	1341.223	-31.246	-740.598	1332.440	-58.439	-716.369	1312.297	161.611	686.442	1249.414	144.031	691.276	1258.645	121.507	688.906	1253.693	88.081	666.380	1248.129	-10.690	370.129	1256.299
