NO_OF_FRAMES	2500
NO_OF_CAMERAS	11
NO_OF_MARKERS	42
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-02-26, 13:55:50.731	425673.14397750
DATA_INCLUDED	3D
MARKER_NAMES	maxSkeleton_HeadL	maxSkeleton_HeadTop	maxSkeleton_HeadR	maxSkeleton_HeadFront	maxSkeleton_LShoulderTop	maxSkeleton_LShoulderBack	maxSkeleton_LArm	maxSkeleton_LElbowOut	maxSkeleton_LWristOut	maxSkeleton_LWristIn	maxSkeleton_LHandOut	maxSkeleton_RShoulderTop	maxSkeleton_RShoulderBack	maxSkeleton_RArm	maxSkeleton_RElbowOut	maxSkeleton_RWristOut	maxSkeleton_RWristIn	maxSkeleton_RHandOut	maxSkeleton_Chest	maxSkeleton_SpineTop	maxSkeleton_BackL	maxSkeleton_BackR	maxSkeleton_WaistLFront	maxSkeleton_WaistLBack	maxSkeleton_WaistRBack	maxSkeleton_WaistRFront	maxSkeleton_LThigh	maxSkeleton_LKneeOut	maxSkeleton_LShin	maxSkeleton_LAnkleOut	maxSkeleton_LHeelBack	maxSkeleton_LForefootOut	maxSkeleton_LToeTip	maxSkeleton_LForefootIn	maxSkeleton_RThigh	maxSkeleton_RKneeOut	maxSkeleton_RShin	maxSkeleton_RAnkleOut	maxSkeleton_RHeelBack	maxSkeleton_RForefootOut	maxSkeleton_RToeTip	maxSkeleton_RForefootIn
-47.895	79.196	1584.362	-26.235	-10.839	1661.759	34.631	-72.606	1569.283	103.657	34.475	1651.818	-40.661	165.522	1389.294	-119.607	99.295	1326.599	-91.683	279.923	1276.715	-79.721	383.648	1312.276	-90.651	682.783	1222.868	-4.915	674.209	1239.005	-94.173	722.525	1204.181	-13.126	-138.873	1390.014	-99.757	-106.216	1291.874	-42.545	-271.787	1269.317	25.344	-372.953	1261.142	36.645	-610.257	1144.489	105.497	-612.879	1162.361	29.827	-664.873	1121.577	115.982	50.443	1227.845	-86.865	2.134	1373.713	-101.908	88.787	1116.939	-93.148	-57.959	1102.733	56.360	164.160	870.021	-104.435	114.833	915.414	-82.380	-102.651	931.293	98.727	-88.641	868.983	58.153	129.255	538.618	-6.527	188.841	417.841	-51.846	201.174	257.276	-79.607	202.578	107.023	-129.044	135.660	38.108	0.643	243.303	20.864	67.159	215.461	11.787	40.601	171.529	25.910	67.569	-90.737	556.349	6.746	-178.503	425.693	-40.230	-198.798	282.589	-84.871	-205.651	113.581	-139.610	-158.105	31.218	23.603	-212.444	22.534	71.543	-196.245	11.340	40.451	-139.381	29.612
-48.347	79.385	1584.321	-26.678	-10.480	1661.902	34.306	-72.381	1569.611	103.187	34.920	1651.987	-40.645	165.500	1389.329	-119.600	99.330	1326.542	-91.593	279.960	1276.791	-79.552	383.686	1312.449	-89.764	683.017	1223.492	-4.094	674.156	1239.685	-93.240	722.832	1204.895	-13.248	-138.924	1390.040	-99.782	-106.177	1291.818	-42.607	-271.781	1269.224	25.287	-372.956	1261.040	36.553	-610.166	1144.156	105.414	-612.827	1162.071	29.746	-664.759	1121.125	116.101	50.403	1227.936	-86.916	2.148	1373.710	-101.623	88.820	1116.871	-93.018	-57.908	1102.702	56.508	164.078	870.019	-104.315	114.729	915.438	-82.263	-102.724	931.303	98.830	-88.712	868.993	58.202	129.150	538.643	-6.471	188.782	417.834	-51.824	201.132	257.296	-79.628	202.572	107.079	-129.033	135.654	38.126	0.644	243.300	20.825	67.167	215.468	11.784	40.603	171.514	25.920	67.618	-90.804	556.340	6.782	-178.538	425.711	-40.214	-198.851	282.567	-84.872	-205.664	113.576	-139.601	-158.053	31.191	23.630	-212.455	22.527	71.549	-196.273	11.334	40.458	-139.367	29.613
-48.841	79.523	1584.290	-27.160	-10.140	1662.059	33.969	-72.173	1569.930	102.762	35.392	1652.085	-40.657	165.493	1389.366	-119.604	99.371	1326.504	-91.481	280.031	1276.839	-79.370	383.702	1312.613	-88.990	683.226	1224.131	-3.345	674.167	1240.386	-92.346	723.044	1205.557	-13.408	-138.942	1390.025	-99.821	-106.117	1291.745	-42.670	-271.760	1269.124	25.204	-372.956	1260.948	36.418	-610.106	1143.910	105.271	-612.810	1161.831	29.611	-664.618	1120.720	116.212	50.398	1228.049	-86.996	2.163	1373.696	-101.392	88.824	1116.836	-92.858	-57.829	1102.651	56.640	163.976	869.996	-104.188	114.660	915.455	-82.175	-102.792	931.367	98.932	-88.804	869.020	58.242	129.072	538.591	-6.449	188.740	417.835	-51.806	201.099	257.280	-79.611	202.565	107.085	-129.031	135.660	38.140	0.647	243.304	20.856	67.141	215.479	11.791	40.617	171.529	25.915	67.657	-90.863	556.339	6.821	-178.585	425.737	-40.196	-198.840	282.570	-84.868	-205.654	113.568	-139.603	-158.083	31.233	23.614	-212.443	22.541	71.556	-196.249	11.367	40.467	-139.374	29.638
-49.319	79.676	1584.221	-27.608	-9.838	1662.223	33.647	-71.989	1570.246	102.263	35.759	1652.225	-40.677	165.480	1389.410	-119.586	99.424	1326.444	-91.377	280.099	1276.916	-79.221	383.727	1312.736	-88.277	683.418	1224.666	-2.497	674.264	1241.321	-91.519	723.342	1206.285	-13.540	-138.953	1390.025	-99.856	-106.030	1291.676	-42.760	-271.742	1269.047	25.083	-372.934	1260.892	36.263	-610.029	1143.703	105.109	-612.821	1161.684	29.407	-664.538	1120.428	116.335	50.358	1228.163	-87.078	2.259	1373.656	-101.101	88.878	1116.812	-92.702	-57.745	1102.607	56.792	163.882	870.014	-104.055	114.616	915.483	-82.064	-102.819	931.391	99.015	-88.877	869.040	58.299	129.012	538.579	-6.400	188.683	417.830	-51.826	201.073	257.297	-79.582	202.518	107.054	-129.022	135.656	38.140	0.635	243.312	20.870	67.141	215.480	11.801	40.601	171.528	25.911	67.682	-90.880	556.345	6.851	-178.599	425.717	-40.149	-198.861	282.559	-84.865	-205.655	113.578	-139.619	-158.086	31.271	23.626	-212.426	22.556	71.562	-196.233	11.337	40.459	-139.353	29.624
-49.777	79.808	1584.174	-28.073	-9.566	1662.350	33.333	-71.836	1570.514	101.785	36.111	1652.374	-40.687	165.452	1389.393	-119.586	99.485	1326.392	-91.282	280.183	1277.006	-79.101	383.767	1312.859	-87.622	683.686	1225.276	-2.077	674.201	1241.677	-90.769	723.505	1206.818	-13.733	-138.978	1390.011	-99.878	-105.961	1291.553	-42.852	-271.713	1268.948	24.927	-372.943	1260.809	36.070	-609.988	1143.498	104.888	-612.807	1161.528	29.175	-664.459	1120.178	116.466	50.358	1228.290	-87.160	2.280	1373.613	-100.845	88.906	1116.829	-92.569	-57.693	1102.539	56.905	163.811	869.997	-103.911	114.562	915.486	-81.954	-102.865	931.397	99.116	-88.947	869.036	58.341	128.959	538.520	-6.342	188.645	417.774	-51.780	201.039	257.239	-79.569	202.519	107.047	-129.029	135.691	38.156	0.644	243.311	20.861	67.150	215.517	11.784	40.619	171.560	25.924	67.742	-90.914	556.306	6.882	-178.647	425.726	-40.154	-198.869	282.554	-84.860	-205.661	113.573	-139.596	-158.034	31.210	23.628	-212.408	22.545	71.542	-196.214	11.331	40.460	-139.352	29.606
-50.212	79.899	1584.107	-28.527	-9.324	1662.438	32.963	-71.710	1570.859	101.296	36.436	1652.534	-40.728	165.469	1389.426	-119.574	99.546	1326.269	-91.185	280.232	1277.008	-79.006	383.812	1312.984	-87.077	683.842	1225.782	-1.552	674.236	1242.309	-90.152	723.764	1207.480	-13.916	-139.010	1389.988	-99.917	-105.883	1291.408	-42.968	-271.655	1268.824	24.743	-372.939	1260.736	35.827	-609.976	1143.354	104.640	-612.804	1161.400	28.900	-664.400	1119.999	116.595	50.344	1228.406	-87.236	2.328	1373.527	-100.587	88.966	1116.743	-92.426	-57.598	1102.478	57.041	163.727	869.989	-103.745	114.525	915.467	-81.866	-102.891	931.392	99.195	-89.009	869.034	58.412	128.901	538.474	-6.311	188.619	417.771	-51.777	201.035	257.257	-79.532	202.525	107.010	-129.028	135.690	38.125	0.643	243.344	20.843	67.158	215.503	11.786	40.606	171.574	25.879	67.784	-90.980	556.315	6.890	-178.673	425.697	-40.130	-198.882	282.532	-84.837	-205.658	113.553	-139.615	-158.020	31.207	23.624	-212.405	22.500	71.554	-196.209	11.341	40.462	-139.330	29.599
-50.660	79.967	1584.099	-28.974	-9.139	1662.541	32.649	-71.588	1571.088	100.859	36.705	1652.698	-40.742	165.478	1389.434	-119.546	99.600	1326.168	-91.076	280.298	1277.042	-78.933	383.826	1313.073	-86.610	683.981	1226.194	-0.922	674.323	1243.189	-89.567	723.997	1207.992	-14.120	-139.000	1389.958	-99.953	-105.829	1291.295	-43.101	-271.590	1268.709	24.521	-372.946	1260.698	35.581	-609.935	1143.254	104.348	-612.863	1161.350	28.609	-664.340	1119.870	116.743	50.333	1228.530	-87.304	2.321	1373.465	-100.268	89.033	1116.604	-92.250	-57.522	1102.365	57.197	163.670	869.975	-103.604	114.504	915.464	-81.772	-102.926	931.399	99.287	-89.097	869.066	58.463	128.828	538.452	-6.293	188.580	417.749	-51.765	201.010	257.258	-79.581	202.507	107.038	-129.033	135.664	38.110	0.636	243.338	20.840	67.162	215.492	11.760	40.609	171.558	25.885	67.851	-91.035	556.293	6.889	-178.712	425.721	-40.112	-198.924	282.505	-84.850	-205.663	113.546	-139.634	-158.041	31.220	23.630	-212.427	22.500	71.551	-196.221	11.315	40.458	-139.341	29.580
-51.083	80.048	1584.095	-29.420	-8.976	1662.644	32.313	-71.467	1571.311	100.544	36.772	1652.952	-40.741	165.476	1389.458	-119.521	99.659	1326.067	-90.958	280.367	1277.046	-78.872	383.835	1313.139	-86.204	684.106	1226.710	-0.743	674.298	1243.484	-89.127	724.144	1208.507	-14.328	-139.019	1389.940	-99.993	-105.741	1291.153	-43.264	-271.531	1268.610	24.282	-372.948	1260.671	35.229	-609.936	1143.231	104.045	-612.881	1161.311	28.248	-664.358	1119.842	116.900	50.307	1228.642	-87.393	2.373	1373.394	-100.018	89.112	1116.633	-92.101	-57.433	1102.297	57.340	163.620	869.997	-103.451	114.473	915.473	-81.680	-102.937	931.402	99.346	-89.162	869.074	58.534	128.774	538.416	-6.229	188.551	417.754	-51.703	200.992	257.279	-79.586	202.517	107.056	-129.045	135.679	38.103	0.640	243.347	20.849	67.135	215.491	11.749	40.610	171.550	25.871	67.894	-91.085	556.304	6.909	-178.752	425.702	-40.107	-198.939	282.523	-84.846	-205.688	113.558	-139.638	-158.050	31.220	23.630	-212.413	22.482	71.529	-196.224	11.281	40.455	-139.362	29.590
-51.525	80.062	1584.137	-29.854	-8.835	1662.791	31.968	-71.394	1571.545	99.907	37.146	1653.058	-40.790	165.453	1389.507	-119.488	99.709	1325.999	-90.846	280.403	1277.090	-78.853	383.836	1313.231	-85.902	684.237	1227.137	-0.232	674.429	1244.317	-88.772	724.313	1209.016	-14.539	-139.027	1389.940	-100.041	-105.656	1291.024	-43.432	-271.443	1268.486	23.992	-372.968	1260.683	34.884	-609.931	1143.212	103.691	-612.924	1161.341	27.842	-664.336	1119.871	117.060	50.275	1228.780	-87.491	2.402	1373.325	-99.776	89.196	1116.589	-91.934	-57.336	1102.234	57.536	163.533	870.001	-103.278	114.457	915.505	-81.583	-102.953	931.414	99.420	-89.245	869.109	58.618	128.714	538.378	-6.162	188.497	417.726	-51.686	200.972	257.287	-79.575	202.511	107.067	-129.026	135.674	38.115	0.651	243.281	20.849	67.124	215.482	11.777	40.589	171.535	25.900	67.953	-91.184	556.330	6.945	-178.787	425.685	-40.118	-198.949	282.509	-84.852	-205.675	113.524	-139.651	-158.073	31.244	23.614	-212.441	22.527	71.550	-196.243	11.332	40.448	-139.343	29.601
-51.908	80.117	1584.207	-30.274	-8.686	1662.938	31.669	-71.326	1571.748	99.425	37.264	1653.307	-40.799	165.452	1389.528	-119.437	99.741	1325.913	-90.767	280.419	1277.140	-78.829	383.846	1313.338	-85.630	684.352	1227.530	-0.004	674.396	1244.771	-88.485	724.491	1209.481	-14.783	-139.008	1389.918	-100.067	-105.564	1290.911	-43.657	-271.364	1268.398	23.682	-372.979	1260.711	34.503	-609.956	1143.248	103.303	-612.978	1161.393	27.470	-664.386	1119.950	117.241	50.263	1228.899	-87.569	2.474	1373.260	-99.451	89.299	1116.531	-91.782	-57.234	1102.170	57.705	163.482	870.013	-103.105	114.484	915.561	-81.483	-102.932	931.434	99.492	-89.292	869.121	58.701	128.648	538.355	-6.086	188.475	417.742	-51.623	200.957	257.273	-79.515	202.511	107.084	-129.025	135.692	38.112	0.667	243.287	20.839	67.140	215.478	11.767	40.608	171.526	25.908	68.349	-91.210	556.345	6.935	-178.816	425.722	-40.098	-198.949	282.511	-84.839	-205.660	113.520	-139.615	-158.073	31.258	23.629	-212.435	22.507	71.543	-196.234	11.332	40.475	-139.364	29.613
-52.315	80.147	1584.269	-30.678	-8.571	1663.134	31.366	-71.270	1572.019	99.077	37.476	1653.411	-40.831	165.432	1389.528	-119.400	99.803	1325.798	-90.691	280.441	1277.160	-78.855	383.882	1313.452	-85.500	684.439	1227.916	-0.106	674.351	1244.850	-88.251	724.620	1209.897	-15.006	-138.988	1389.906	-100.107	-105.472	1290.788	-43.882	-271.292	1268.323	23.346	-372.966	1260.721	34.085	-609.967	1143.340	102.934	-613.028	1161.470	27.038	-664.415	1120.072	117.459	50.209	1229.027	-87.640	2.542	1373.213	-99.212	89.442	1116.530	-91.578	-57.145	1102.123	57.900	163.425	870.003	-102.934	114.494	915.598	-81.393	-102.921	931.501	99.576	-89.332	869.153	58.782	128.607	538.321	-6.025	188.452	417.736	-51.582	200.945	257.306	-79.501	202.491	107.070	-129.000	135.696	38.111	0.670	243.296	20.894	67.164	215.479	11.792	40.627	171.533	25.915	68.417	-91.244	556.377	6.967	-178.819	425.741	-40.071	-198.964	282.534	-84.835	-205.658	113.555	-139.587	-158.060	31.252	23.647	-212.421	22.523	71.563	-196.242	11.353	40.475	-139.361	29.635
